StationCode,SampleDate,CollectionTime,CollectionDepth,UnitCollectionDepth,Analyte,Unit,Result,latitude,longitude,PositionWaterColumn,Huc12_name,Huc12_number
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"MBAS, Total",mg/L,0.034,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Nitrate as N, Total",mg/L,0.32,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Ammonia as N, Total",mg/L,-0.048,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Trichloronate, Total",ug/L,-0.0067,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/11/2012 12:00:00 AM,12/30/1899 5:00:00 PM,-88,m,"Coliform, Fecal",MPN/100 mL,500,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Bifenthrin, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Nitrate as N, Total",mg/L,0.99,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Turbidity, Total",NTU,2.4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Ethoprop, Total",ug/L,-0.0067,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Malathion, Total",ug/L,-0.0076,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Cadmium, Dissolved",ug/L,0.02,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Chromium, Total",ug/L,0.2,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Lead, Dissolved",ug/L,-0.011,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Lead, Total",ug/L,0.06,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Selenium, Dissolved",ug/L,0.89,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 9:35:00 AM,-88,m,"Coliform, Fecal",MPN/100 mL,3000,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Cyfluthrin, total, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Cyhalothrin, Total lambda-, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Fenpropathrin, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Coumaphos, Total",ug/L,-0.0051,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Demeton-O, Total",ug/L,-0.01,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Disulfoton, Total",ug/L,-0.01,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Antimony, Total",ug/L,0.21,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Copper, Dissolved",ug/L,1.5,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Nickel, Dissolved",ug/L,0.89,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Selenium, Total",ug/L,1.2,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Selenium, Total",ug/L,0.65,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,10/16/2012 12:00:00 AM,12/30/1899 8:45:00 AM,-88,m,"Total Solids, Total",%,76.9,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Ethoprop, Total",ug/L,-0.0067,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Fenchlorphos, Total",ug/L,-0.0041,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Parathion, Methyl, Total",ug/L,-0.0063,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Tokuthion, Total",ug/L,-0.0078,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Total Dissolved Solids, Dissolved",mg/L,850,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/11/2012 12:00:00 AM,12/30/1899 5:00:00 PM,-88,m,"Coliform, Total",MPN/100 mL,7000,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Allethrin, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Azinphos Methyl, Total",ug/L,-0.0055,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Chlorpyrifos, Total",ug/L,-0.0069,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Demeton-s, Total",ug/L,-0.01,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Trichloronate, Total",ug/L,-0.0067,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Ammonia as N, Total",mg/L,0.093,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Antimony, Dissolved",ug/L,0.1,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Arsenic, Total",ug/L,1.5,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Nickel, Dissolved",ug/L,0.83,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"COD, Total",mg/L,10,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 9:35:00 AM,-88,m,Enterococcus,MPN/100 mL,7000,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Cypermethrin, Total, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Deltamethrin/Tralomethrin, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"MBAS, Total",mg/L,0.033,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Nitrate as N, Total",mg/L,4.4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Bolstar, Total",ug/L,-0.0046,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Dichlorvos, Total",ug/L,-0.0029,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Mevinphos, Total",ug/L,-0.0042,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Naled, Total",ug/L,-0.0076,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Phorate, Total",ug/L,-0.003,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Calcium, Total",mg/L,72.8,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Copper, Total",ug/L,4.3,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/1/2013 12:00:00 AM,12/30/1899 8:00:00 AM,-88,m,"OilandGrease, HEM, Total",mg/L,1.5,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/1/2013 12:00:00 AM,12/30/1899 8:00:00 AM,-88,m,"Coliform, Total",MPN/100 mL,2300,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/1/2013 12:00:00 AM,12/30/1899 8:00:00 AM,-88,m,"Coliform, Fecal",MPN/100 mL,80,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Total Dissolved Solids, Dissolved",mg/L,810,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Diazinon, Total",ug/L,-0.0052,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Fensulfothion, Total",ug/L,-0.0029,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Tokuthion, Total",ug/L,-0.0078,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Antimony, Dissolved",ug/L,0.12,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Cadmium, Total",ug/L,-0.017,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2011 12:00:00 AM,12/30/1899 11:00:00 AM,-88,m,"Chlorophyll a, Particulate",mg/m2,63.8,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Cyhalothrin, Total lambda-, Total",ug/L,-0.002,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Deltamethrin, Total",ug/L,-0.002,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Fenpropathrin, Total",ug/L,-0.002,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Total Suspended Solids, Particulate",mg/L,44,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Antimony, Total",ug/L,0.17,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Chromium, Dissolved",ug/L,0.11,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Copper, Total",ug/L,2.5,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Bolstar, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Nitrate as N, Total",mg/L,2.7,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Phosphorus as P, Dissolved",mg/L,0.018,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Nitrogen, Total Kjeldahl, Total",mg/L,0.17,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Cadmium, Dissolved",ug/L,-0.1,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Total Organic Carbon, Total",mg/L,3.2,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Dissolved Organic Carbon, Dissolved",mg/L,3.2,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,9/5/2012 12:00:00 AM,12/30/1899 7:35:00 AM,-88,m,"OilandGrease, HEM, Total",mg/L,4.5,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Calcium, Total",mg/L,89,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Chromium, Dissolved",ug/L,-0.074,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Nickel, Total",ug/L,0.75,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Zinc, Total",ug/L,-1.1,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Nitrogen, Total Kjeldahl, Total",mg/L,0.23,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Azinphos Methyl, Total",ug/L,-0.0055,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Malathion, Total",ug/L,-0.0076,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Mevinphos, Total",ug/L,-0.0042,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Naled, Total",ug/L,-0.0076,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Total Organic Carbon, Total",mg/L,2.9,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Dissolved Organic Carbon, Dissolved",mg/L,3.8,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/11/2012 12:00:00 AM,12/30/1899 5:00:00 PM,-88,m,"OilandGrease, HEM, Total",mg/L,-1.3,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Merphos, Total",ug/L,-0.0058,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Copper, Total",ug/L,0.81,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Allethrin, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Chlorpyrifos, Total",ug/L,-0.0069,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Parathion, Ethyl, Total",ug/L,-0.0054,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Tetrachlorvinphos, Total",ug/L,-0.0031,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Chromium, Dissolved",ug/L,0.08,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Selenium, Dissolved",ug/L,0.75,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Nitrogen, Total Kjeldahl, Total",mg/L,1.6,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Hardness as CaCO3, Total",mg/L,385,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Ammonia as N, Total",mg/L,-0.048,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Turbidity, Total",NTU,1.4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Bolstar, Total",ug/L,-0.0046,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Dimethoate, Total",ug/L,-0.0062,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Fenchlorphos, Total",ug/L,-0.0041,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 7:30:00 AM,-88,m,Enterococcus,MPN/100 mL,230,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Fenvalerate, Total",ug/L,-0.002,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Total Dissolved Solids, Total",mg/L,830,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Zinc, Total",ug/L,6.8,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Magnesium, Total",mg/L,44,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 7:45:00 AM,-88,m,"Coliform, Total",MPN/100 mL,1300,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Dichlorvos, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Ethoprop, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Fensulfothion, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Antimony, Total",ug/L,0.13,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Hardness as CaCO3, Total",mg/L,402,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Chromium, Total",ug/L,-0.074,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Chlorpyrifos, Total",ug/L,-0.0069,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Demeton-O, Total",ug/L,-0.01,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Dichlorvos, Total",ug/L,-0.0029,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Fensulfothion, Total",ug/L,-0.0029,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Tetrachlorvinphos, Total",ug/L,-0.0031,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Total Suspended Solids, Particulate",mg/L,3,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,9/6/2012 12:00:00 AM,12/30/1899 6:55:00 AM,-88,m,"Phosphorus as P, Total",mg/L,0.015,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/11/2012 12:00:00 AM,12/30/1899 5:00:00 PM,-88,m,Enterococcus,MPN/100 mL,500,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 7:30:00 AM,-88,m,"Coliform, Total",MPN/100 mL,7000,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Cyfluthrin, total, Total",ug/L,-0.002,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"MBAS, Total",mg/L,0.03,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/17/2011 12:00:00 AM,12/30/1899 12:35:00 PM,-88,m,"Selenium, Total",ug/L,1.3,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Esfenvalerate/Fenvalerate, Total, Total",ug/L,-5e-4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Zinc, Total",ug/L,1.4,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Total Dissolved Solids, Dissolved",mg/L,880,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,10/12/2012 12:00:00 AM,12/30/1899 8:08:00 AM,-88,m,"Phosphorus as P, Total",mg/L,0.039,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 9:35:00 AM,-88,m,"Coliform, Total",MPN/100 mL,30000,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Dimethoate, Total",ug/L,-0.0062,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Dimethoate, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Disulfoton, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Fenthion, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Parathion, Ethyl, Total",ug/L,-0.01,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Fenchlorphos, Total",ug/L,-0.0041,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Antimony, Dissolved",ug/L,0.18,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Nickel, Total",ug/L,1.7,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,2/20/2013 12:00:00 AM,12/30/1899 3:22:00 PM,-88,m,"Total Suspended Solids, Particulate",mg/L,63,33.398142,-117.26273,Not Recorded,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Antimony, Dissolved",ug/L,0.12,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/10/2011 12:00:00 AM,12/30/1899 8:14:00 AM,-88,m,"Arsenic, Dissolved",ug/L,1.3,33.398142,-117.26273,Not Applicable,NA,NA
SMR-MLS-2,5/2/2013 12:00:00 AM,12/30/1899 7:50:00 AM,-88,m,"Chlorpyrifos, Total",ug/L,-0.0069,33.398142,-117.26273,Not Recorded,NA,NA
